Filename,Steering Angle
photo_15255.jpg,95
photo_1981.jpg,95
photo_2728.jpg,95
photo_1025.jpg,95
photo_1512.jpg,95
photo_5975.jpg,95
photo_13130.jpg,95
photo_3248.jpg,95
photo_14005.jpg,95
photo_3756.jpg,95
photo_9216.jpg,95
photo_9987.jpg,95
photo_13978.jpg,95
photo_1847.jpg,95
photo_10561.jpg,95
photo_10922.jpg,95
photo_2252.jpg,95
photo_15284.jpg,95
photo_10149.jpg,95
photo_7390.jpg,95
photo_8829.jpg,95
photo_3833.jpg,95
photo_2740.jpg,95
photo_9057.jpg,95
photo_10439.jpg,95
photo_5420.jpg,95
photo_8304.jpg,95
photo_2297.jpg,95
photo_14439.jpg,95
photo_15280.jpg,95
photo_14390.jpg,95
photo_12558.jpg,95
photo_16564.jpg,95
photo_9688.jpg,95
photo_4111.jpg,95
photo_13258.jpg,95
photo_13513.jpg,95
photo_1902.jpg,95
photo_14302.jpg,95
photo_4462.jpg,95
photo_0884.jpg,95
photo_8045.jpg,95
photo_4849.jpg,95
photo_3187.jpg,95
photo_16247.jpg,95
photo_3384.jpg,95
photo_3150.jpg,95
photo_0134.jpg,95
photo_1755.jpg,95
photo_1618.jpg,95
photo_3101.jpg,95
photo_12251.jpg,95
photo_11714.jpg,95
photo_9982.jpg,95
photo_6027.jpg,95
photo_0421.jpg,95
photo_13987.jpg,95
photo_10437.jpg,95
photo_0429.jpg,95
photo_14911.jpg,95
photo_8668.jpg,95
photo_11563.jpg,95
photo_5036.jpg,95
photo_1551.jpg,95
photo_3110.jpg,95
photo_0758.jpg,95
photo_13750.jpg,95
photo_7229.jpg,95
photo_15666.jpg,95
photo_13732.jpg,95
photo_1236.jpg,95
photo_7140.jpg,95
photo_10582.jpg,95
photo_8687.jpg,95
photo_9144.jpg,95
photo_16523.jpg,95
photo_13536.jpg,95
photo_9843.jpg,95
photo_6080.jpg,95
photo_3273.jpg,95
photo_10326.jpg,95
photo_15193.jpg,95
photo_12438.jpg,95
photo_3854.jpg,95
photo_2745.jpg,95
photo_15672.jpg,95
photo_9459.jpg,95
photo_12193.jpg,95
photo_7134.jpg,95
photo_15410.jpg,95
photo_8759.jpg,95
photo_0648.jpg,95
photo_5733.jpg,95
photo_7556.jpg,95
photo_5416.jpg,95
photo_4594.jpg,95
photo_2504.jpg,95
photo_5487.jpg,95
photo_11717.jpg,95
photo_7796.jpg,95
photo_16273.jpg,95
photo_6638.jpg,95
photo_4468.jpg,95
photo_0561.jpg,95
photo_6743.jpg,95
photo_15664.jpg,95
photo_8308.jpg,95
photo_17247.jpg,95
photo_15187.jpg,95
photo_1846.jpg,95
photo_8046.jpg,95
photo_13250.jpg,95
photo_13519.jpg,95
photo_2869.jpg,95
photo_15838.jpg,95
photo_9985.jpg,95
photo_15183.jpg,95
photo_14683.jpg,95
photo_13142.jpg,95
photo_0403.jpg,95
photo_8288.jpg,95
photo_12488.jpg,95
photo_17109.jpg,95
photo_14832.jpg,95
photo_8546.jpg,95
photo_3838.jpg,95
photo_5034.jpg,95
photo_2127.jpg,95
photo_1507.jpg,95
photo_2131.jpg,95
photo_7796.jpg,95
photo_12747.jpg,95
photo_8426.jpg,95
photo_10199.jpg,95
photo_11322.jpg,95
photo_13659.jpg,95
photo_10198.jpg,95
photo_1549.jpg,95
photo_10282.jpg,95
photo_8647.jpg,95
photo_17057.jpg,95
photo_6847.jpg,95
photo_1140.jpg,95
photo_2747.jpg,95
photo_11640.jpg,95
photo_17250.jpg,95
photo_2809.jpg,95
photo_4437.jpg,95
photo_2655.jpg,95
photo_10171.jpg,95
photo_8176.jpg,95
photo_0280.jpg,95
photo_14605.jpg,95
photo_2743.jpg,95
photo_12024.jpg,95
photo_5031.jpg,95
photo_16531.jpg,95
photo_3733.jpg,95
photo_5718.jpg,95
photo_17111.jpg,95
photo_7141.jpg,95
photo_7463.jpg,95
photo_16395.jpg,95
photo_3554.jpg,95
photo_3703.jpg,95
photo_13987.jpg,95
photo_6080.jpg,95
photo_9184.jpg,95
photo_5407.jpg,95
photo_4234.jpg,95
photo_14994.jpg,95
photo_14769.jpg,95
photo_6615.jpg,95
photo_8317.jpg,95
photo_4213.jpg,95
photo_4739.jpg,95
