Filename,Steering Angle
photo_14271.jpg,95
photo_19090.jpg,95
photo_6103.jpg,95
photo_10328.jpg,95
photo_18555.jpg,95
photo_16889.jpg,95
photo_17930.jpg,95
photo_5710.jpg,95
photo_7538.jpg,95
photo_5653.jpg,95
photo_7137.jpg,95
photo_13819.jpg,95
photo_1636.jpg,95
photo_14200.jpg,95
photo_8523.jpg,95
photo_14016.jpg,95
photo_16969.jpg,95
photo_3149.jpg,95
photo_3180.jpg,95
photo_17659.jpg,95
photo_10450.jpg,95
photo_1989.jpg,95
photo_17159.jpg,95
photo_12668.jpg,95
photo_13671.jpg,95
photo_5223.jpg,95
photo_17623.jpg,95
photo_10190.jpg,95
photo_13119.jpg,95
photo_7773.jpg,95
photo_7390.jpg,95
photo_16113.jpg,95
photo_1227.jpg,95
photo_18129.jpg,95
photo_6857.jpg,95
photo_7756.jpg,95
photo_3828.jpg,95
photo_3850.jpg,95
photo_6388.jpg,95
photo_14823.jpg,95
photo_5512.jpg,95
photo_6545.jpg,95
photo_10738.jpg,95
photo_12256.jpg,95
photo_4489.jpg,95
photo_10435.jpg,95
photo_13246.jpg,95
photo_1994.jpg,95
photo_2635.jpg,95
photo_7924.jpg,95
photo_11804.jpg,95
photo_17477.jpg,95
photo_0936.jpg,95
photo_8935.jpg,95
photo_12075.jpg,95
photo_8266.jpg,95
photo_8753.jpg,95
photo_16717.jpg,95
photo_3181.jpg,95
photo_7773.jpg,95
photo_14995.jpg,95
photo_17588.jpg,95
photo_5515.jpg,95
photo_12870.jpg,95
photo_8273.jpg,95
photo_19193.jpg,95
photo_9613.jpg,95
photo_2650.jpg,95
photo_7531.jpg,95
photo_1275.jpg,95
photo_17159.jpg,95
photo_8526.jpg,95
photo_3279.jpg,95
photo_2625.jpg,95
photo_16703.jpg,95
photo_17849.jpg,95
photo_13820.jpg,95
photo_6024.jpg,95
photo_16718.jpg,95
photo_7228.jpg,95
photo_12487.jpg,95
photo_14041.jpg,95
photo_12408.jpg,95
photo_9477.jpg,95
photo_17449.jpg,95
photo_11049.jpg,95
photo_18111.jpg,95
photo_7632.jpg,95
photo_12482.jpg,95
photo_1616.jpg,95
photo_6783.jpg,95
photo_0401.jpg,95
photo_18448.jpg,95
photo_15467.jpg,95
photo_12478.jpg,95
photo_1635.jpg,95
photo_13129.jpg,95
photo_9987.jpg,95
photo_12869.jpg,95
photo_1123.jpg,95
photo_5410.jpg,95
photo_8266.jpg,95
photo_14428.jpg,95
photo_3384.jpg,95
photo_16113.jpg,95
photo_17906.jpg,95
photo_18117.jpg,95
photo_5491.jpg,95
photo_0534.jpg,95
photo_3490.jpg,95
photo_5612.jpg,95
photo_9168.jpg,95
photo_11310.jpg,95
photo_17948.jpg,95
photo_10738.jpg,95
photo_0035.jpg,95
photo_12488.jpg,95
photo_16608.jpg,95
photo_2360.jpg,95
photo_2632.jpg,95
photo_18182.jpg,95
photo_6615.jpg,95
photo_3784.jpg,95
photo_12558.jpg,95
photo_15752.jpg,95
photo_1995.jpg,95
photo_7899.jpg,95
photo_13246.jpg,95
photo_19193.jpg,95
photo_10549.jpg,95
photo_14424.jpg,95
photo_7308.jpg,95
photo_17816.jpg,95
photo_14197.jpg,95
photo_11319.jpg,95
photo_7796.jpg,95
photo_6723.jpg,95
photo_16692.jpg,95
photo_14915.jpg,95
photo_0200.jpg,95
photo_11784.jpg,95
photo_0651.jpg,95
photo_5791.jpg,95
photo_15255.jpg,95
photo_17788.jpg,95
photo_5601.jpg,95
photo_1780.jpg,95
photo_17449.jpg,95
photo_5615.jpg,95
photo_16688.jpg,95
photo_13911.jpg,95
photo_15923.jpg,95
photo_13506.jpg,95
photo_4137.jpg,95
photo_0797.jpg,95
photo_16795.jpg,95
photo_7470.jpg,95
photo_9239.jpg,95
photo_0936.jpg,95
photo_14416.jpg,95
photo_1422.jpg,95
photo_4892.jpg,95
photo_11939.jpg,95
photo_11588.jpg,95
photo_9055.jpg,95
photo_9076.jpg,95
photo_8690.jpg,95
photo_4098.jpg,95
photo_9607.jpg,95
photo_4874.jpg,95
photo_4490.jpg,95
photo_4252.jpg,95
photo_0998.jpg,95
photo_6468.jpg,95
photo_3042.jpg,95
photo_5268.jpg,95
photo_1247.jpg,95
photo_17921.jpg,95
photo_18832.jpg,95
photo_11166.jpg,95
photo_5614.jpg,95
photo_6929.jpg,95
photo_4583.jpg,95
photo_10684.jpg,95
photo_7864.jpg,95
photo_3132.jpg,95
photo_12179.jpg,95
photo_13537.jpg,95
photo_19113.jpg,95
photo_3487.jpg,95
photo_11575.jpg,95
photo_6261.jpg,95
photo_7378.jpg,95
photo_11687.jpg,95
photo_12085.jpg,95
photo_1698.jpg,95
photo_15750.jpg,95
photo_2649.jpg,95
photo_12328.jpg,95
photo_10231.jpg,95
photo_5710.jpg,95
photo_14401.jpg,95
photo_14021.jpg,95
photo_6353.jpg,95
photo_12099.jpg,95
photo_17171.jpg,95
photo_12464.jpg,95
photo_8526.jpg,95
photo_3613.jpg,95
photo_2516.jpg,95
photo_17595.jpg,95
photo_4961.jpg,95
photo_10448.jpg,95
photo_8005.jpg,95
photo_0421.jpg,95
photo_12760.jpg,95
photo_7692.jpg,95
photo_2871.jpg,95
photo_11547.jpg,95
photo_16798.jpg,95
photo_9536.jpg,95
photo_17393.jpg,95
photo_17410.jpg,95
photo_16703.jpg,95
photo_9832.jpg,95
photo_4474.jpg,95
photo_9992.jpg,95
photo_15677.jpg,95
photo_1880.jpg,95
photo_8989.jpg,95
photo_17395.jpg,95
photo_12069.jpg,95
photo_17571.jpg,95
photo_0772.jpg,95
photo_7782.jpg,95
photo_2593.jpg,95
photo_1849.jpg,95
photo_6080.jpg,95
photo_0767.jpg,95
photo_9988.jpg,95
photo_1246.jpg,95
photo_9993.jpg,95
photo_15838.jpg,95
photo_16113.jpg,95
photo_13911.jpg,95
photo_3472.jpg,95
photo_5722.jpg,95
photo_2623.jpg,95
photo_0998.jpg,95
photo_0022.jpg,95
photo_18448.jpg,95
photo_0028.jpg,95
photo_8523.jpg,95
photo_1088.jpg,95
photo_12862.jpg,95
photo_11164.jpg,95
photo_1406.jpg,95
photo_17816.jpg,95
photo_7536.jpg,95
photo_10047.jpg,95
photo_13667.jpg,95
photo_10545.jpg,95
photo_17747.jpg,95
photo_18494.jpg,95
photo_4961.jpg,95
photo_19161.jpg,95
photo_4659.jpg,95
photo_3050.jpg,95
photo_10893.jpg,95
photo_15843.jpg,95
photo_11301.jpg,95
photo_3518.jpg,95
photo_14299.jpg,95
photo_9812.jpg,95
photo_8794.jpg,95
photo_16889.jpg,95
photo_6930.jpg,95
photo_13891.jpg,95
photo_5268.jpg,95
photo_7157.jpg,95
photo_3374.jpg,95
photo_12316.jpg,95
photo_1124.jpg,95
photo_12760.jpg,95
photo_4896.jpg,95
photo_1259.jpg,95
photo_9054.jpg,95
photo_3182.jpg,95
photo_14401.jpg,95
photo_14197.jpg,95
photo_14200.jpg,95
photo_10148.jpg,95
photo_12854.jpg,95
photo_9148.jpg,95
photo_12982.jpg,95
photo_12725.jpg,95
photo_0996.jpg,95
photo_1849.jpg,95
photo_9015.jpg,95
photo_4521.jpg,95
photo_17235.jpg,95
photo_11804.jpg,95
photo_3725.jpg,95
photo_3834.jpg,95
photo_12771.jpg,95
photo_10301.jpg,95
photo_5122.jpg,95
photo_3099.jpg,95
photo_9699.jpg,95
photo_11404.jpg,95
photo_6372.jpg,95
photo_16491.jpg,95
photo_9038.jpg,95
photo_5490.jpg,95
photo_3494.jpg,95
photo_5975.jpg,95
photo_8028.jpg,95
photo_10546.jpg,95
photo_3518.jpg,95
photo_18554.jpg,95
photo_2651.jpg,95
photo_0517.jpg,95
photo_2284.jpg,95
photo_15860.jpg,95
photo_15109.jpg,95
photo_7522.jpg,95
photo_10085.jpg,95
photo_18744.jpg,95
photo_7080.jpg,95
photo_7247.jpg,95
photo_3472.jpg,95
photo_9060.jpg,95
photo_3396.jpg,95
photo_10224.jpg,95
photo_5720.jpg,95
photo_17504.jpg,95
photo_8985.jpg,95
photo_5095.jpg,95
photo_17432.jpg,95
photo_11319.jpg,95
photo_1993.jpg,95
photo_0629.jpg,95
photo_4482.jpg,95
photo_12160.jpg,95
photo_1249.jpg,95
photo_5789.jpg,95
photo_1236.jpg,95
photo_11642.jpg,95
photo_2727.jpg,95
photo_17919.jpg,95
photo_17816.jpg,95
photo_7692.jpg,95
photo_16801.jpg,95
photo_17235.jpg,95
photo_9608.jpg,95
photo_7762.jpg,95
photo_3487.jpg,95
photo_17624.jpg,95
photo_7689.jpg,95
photo_1552.jpg,95
photo_14287.jpg,95
photo_6740.jpg,95
photo_0111.jpg,95
photo_14393.jpg,95
photo_7378.jpg,95
photo_10971.jpg,95
photo_15837.jpg,95
photo_19103.jpg,95
photo_3501.jpg,95
photo_10304.jpg,95
photo_13589.jpg,95
photo_7863.jpg,95
photo_17235.jpg,95
photo_5237.jpg,95
photo_15189.jpg,95
photo_17442.jpg,95
photo_11710.jpg,95
photo_1510.jpg,95
photo_17449.jpg,95
photo_17630.jpg,95
photo_0424.jpg,95
photo_18355.jpg,95
photo_2732.jpg,95
photo_10560.jpg,95
photo_3518.jpg,95
photo_7907.jpg,95
photo_8292.jpg,95
photo_6408.jpg,95
photo_4961.jpg,95
photo_17452.jpg,95
photo_16772.jpg,95
photo_14816.jpg,95
photo_15467.jpg,95
photo_3622.jpg,95
photo_17948.jpg,95
photo_10149.jpg,95
photo_17265.jpg,95
photo_19103.jpg,95
photo_1309.jpg,95
photo_14808.jpg,95
photo_16254.jpg,95
photo_16233.jpg,95
photo_18622.jpg,95
photo_9536.jpg,95
photo_6731.jpg,95
photo_18234.jpg,95
photo_11640.jpg,95
photo_17834.jpg,95
photo_2724.jpg,95
photo_17451.jpg,95
photo_10224.jpg,95
photo_4140.jpg,95
photo_13348.jpg,95
photo_0381.jpg,95
photo_6740.jpg,95
photo_19126.jpg,95
photo_12461.jpg,95
photo_0416.jpg,95
photo_3049.jpg,95
photo_8303.jpg,95
photo_14428.jpg,95
photo_13052.jpg,95
photo_11575.jpg,95
photo_16535.jpg,95
photo_17898.jpg,95
photo_3187.jpg,95
photo_17236.jpg,95
photo_17914.jpg,95
photo_12167.jpg,95
photo_7381.jpg,95
photo_17488.jpg,95
photo_18744.jpg,95
photo_0997.jpg,95
photo_9857.jpg,95
photo_7924.jpg,95
photo_17788.jpg,95
photo_14066.jpg,95
photo_12664.jpg,95
photo_4148.jpg,95
photo_11333.jpg,95
photo_10604.jpg,95
photo_10465.jpg,95
photo_7807.jpg,95
photo_6365.jpg,95
photo_8915.jpg,95
photo_18902.jpg,95
photo_8540.jpg,95
photo_7680.jpg,95
photo_6266.jpg,95
photo_2067.jpg,95
photo_10512.jpg,95
photo_10889.jpg,95
photo_19260.jpg,95
photo_11256.jpg,95
photo_0491.jpg,95
photo_17671.jpg,95
photo_12664.jpg,95
photo_5132.jpg,95
photo_0381.jpg,95
photo_14021.jpg,95
photo_17653.jpg,95
photo_9328.jpg,95
photo_1543.jpg,95
photo_16247.jpg,95
photo_3729.jpg,95
photo_16702.jpg,95
photo_5125.jpg,95
photo_8540.jpg,95
photo_9709.jpg,95
photo_9050.jpg,95
photo_14416.jpg,95
photo_16689.jpg,95
photo_12193.jpg,95
photo_3772.jpg,95
photo_17242.jpg,95
photo_16275.jpg,95
photo_9069.jpg,95
photo_9441.jpg,95
photo_15187.jpg,95
photo_5658.jpg,95
photo_10926.jpg,95
photo_3505.jpg,95
photo_7397.jpg,95
photo_12346.jpg,95
photo_14513.jpg,95
photo_0561.jpg,95
photo_8289.jpg,95
photo_9844.jpg,95
photo_17639.jpg,95
photo_16593.jpg,95
photo_18165.jpg,95
photo_10971.jpg,95
photo_11477.jpg,95
photo_1975.jpg,95
photo_19115.jpg,95
photo_2278.jpg,95
photo_4525.jpg,95
photo_17635.jpg,95
photo_14287.jpg,95
photo_16209.jpg,95
photo_6080.jpg,95
photo_1696.jpg,95
photo_8989.jpg,95
photo_5621.jpg,95
photo_19339.jpg,95
photo_15119.jpg,95
photo_4375.jpg,95
photo_2650.jpg,95
photo_19119.jpg,95
photo_6543.jpg,95
photo_16829.jpg,95
photo_9709.jpg,95
photo_18295.jpg,95
photo_17899.jpg,95
photo_6696.jpg,95
photo_2502.jpg,95
photo_10805.jpg,95
photo_4119.jpg,95
photo_11332.jpg,95
photo_4894.jpg,95
photo_14454.jpg,95
photo_15351.jpg,95
photo_0750.jpg,95
photo_6839.jpg,95
photo_17381.jpg,95
photo_7625.jpg,95
photo_15194.jpg,95
photo_6129.jpg,95
photo_6024.jpg,95
photo_18743.jpg,95
photo_5267.jpg,95
photo_0501.jpg,95
photo_3518.jpg,95
photo_1312.jpg,95
photo_7378.jpg,95
photo_7766.jpg,95
photo_8934.jpg,95
photo_7607.jpg,95
photo_14017.jpg,95
photo_5094.jpg,95
photo_14398.jpg,95
photo_17333.jpg,95
photo_15535.jpg,95
photo_10890.jpg,95
photo_9325.jpg,95
photo_9328.jpg,95
photo_16241.jpg,95
photo_17240.jpg,95
photo_8440.jpg,95
photo_8542.jpg,95
photo_7899.jpg,95
photo_18554.jpg,95
photo_7300.jpg,95
photo_2527.jpg,95
photo_3403.jpg,95
photo_8987.jpg,95
photo_12561.jpg,95
photo_19113.jpg,95
photo_3278.jpg,95
photo_1893.jpg,95
photo_12328.jpg,95
photo_6729.jpg,95
photo_14454.jpg,95
photo_1220.jpg,95
photo_2530.jpg,95
photo_7305.jpg,95
photo_11640.jpg,95
photo_17057.jpg,95
photo_17524.jpg,95
photo_5599.jpg,95
photo_17801.jpg,95
photo_15638.jpg,95
photo_11326.jpg,95
photo_11048.jpg,95
photo_17515.jpg,95
photo_2504.jpg,95
photo_0120.jpg,95
photo_9857.jpg,95
photo_19119.jpg,95
photo_2743.jpg,95
photo_17902.jpg,95
photo_7523.jpg,95
photo_17557.jpg,95
photo_0856.jpg,95
photo_6024.jpg,95
photo_12024.jpg,95
photo_7523.jpg,95
photo_16975.jpg,95
photo_12914.jpg,95
photo_6638.jpg,95
photo_14287.jpg,95
photo_9142.jpg,95
photo_16421.jpg,95
photo_12976.jpg,95
photo_4479.jpg,95
photo_1125.jpg,95
photo_6701.jpg,95
photo_17652.jpg,95
photo_5095.jpg,95
photo_9536.jpg,95
photo_13732.jpg,95
photo_5601.jpg,95
photo_5634.jpg,95
photo_11809.jpg,95
